word,definition,translation
faciai angle,,[医] 颜面角
facial,n. cranial nerve that supplies facial muscles\nn. care for the face that usually involves cleansing and massage and the application of cosmetic creams\na. of or concerning the face\na. of or pertaining to the outside surface of an object,"n. 美颜, 脸部按摩\na. 脸的, 表面的, 脸部用的"
facial anchorage,,"[医] 面锚基, 颜面安抗"
facial anesthesia,,"[医] 面麻醉, 面[神经]麻木"
facial arch,,[医] 面弓
facial artery,, 面动脉
facial atrophy,,"[医] 面萎缩, 进行性面萎缩"
facial center,,[医] 面[部运动]中枢
facial chorea,,[医] 面肌抽搐
facial cleft,,[医] 面裂
facial cleft cyst,,[医] 面裂囊肿
facial coloboma,,[医] 脸缺损
facial contour,,[医] 面(外)形
facial diplegia,,[医] 两侧面瘫
facial disfigurement,,[医] 面损形
facial disharmony,,[医] 面失调
facial expression,,[医] 面部表情
facial gesture,,[网络] 面部表情；仪表仪态
facial hair,, [医]面毛
facial hemiatrophy,,[医] 单侧面萎缩
facial hemiplegia,,"[医] 面偏瘫, 偏侧面瘫"
facial impression,,[医] 面印模
facial index,,[医] 面指数
facial isomer,,[化] 面式异构体
facial line,,[医] 面线
facial muscle,, [医]面肌
facial nerve,, 面神经
facial neuritis,,"[医] 面神经炎, 贝耳氏麻痹"
facial paralysis,,"[医] 面神经麻痹, 面瘫, 贝耳氏麻痹"
facial perception,,[医] 面部定向知觉
facial planes,,[医] 面部平面
facial plates,,[医] 面板(胚)
facial plexus,,[医] 面丛
facial process,,[医] 面突
facial profiling,,[网络] 面部剖析
facial protrusion,,[医] 面前突
facial recognition,, 面孔识别
facial restoration,,[医] 面修复[术]
facial root,,[医] 面神经根
facial sign,,"[医] 面征, 沃斯特克氏征(击面神,面肌痉挛)"
facial spasm,,[医] 面痉挛
facial surface,,[医] 颜面
facial tic,,[医] 面肌抽搐
facial tissue,,擦面用的薄纸
facial triangle,,[医] 面三角
facial trophoneurosis,,"[医] 颜面营养神经病, 单侧面萎缩"
facial vein,, 面静脉
facial vision,,[医] 面部[感觉]测距能力
facial washing milk,,[化] 洗面奶
facialia,,颜嵴
facialis tetanus,,[医] 面部破伤风
facially,r. with respect to the face,adv. 从脸部
facials,n. cranial nerve that supplies facial muscles\nn. care for the face that usually involves cleansing and massage and the application of cosmetic creams,"n. 美容, 面部按摩( facial的复数形式 )"
facias,plural of facia\nn a sheet or band of fibrous connective tissue separating or binding together muscles and organs etc,(facia 的复数) n. （英）仪表板；招牌（等于fascia）
faciation,,变生群丛
faciculation,,束状
faciei telangiectasis,,[医] 面部毛细管扩张
faciend,"n. The multiplicand. See Facient, 2.",n. 被乘数
facient,"n. One who does anything, good or bad; a doer; an agent.\nn. One of the variables of a quantic as distinguished from a\n   coefficient.\nn. The multiplier.","[数]乘数, 因数, 因子"
facieology,,岩相学
facies,"n. The anterior part of the head; the face.\nn. The general aspect or habit of a species, or group of\n   species, esp. with reference to its adaptation to its environment.\nn. The face of a bird, or the front of the head, excluding the\n   bill.","n. (患某种疾病时特有的)面容, 外观, 表面\n[医] [颜]面, 面容"
facies abdominalis,,[医] 腹病面容
facies anterior,,[医] 前面
facies anterior lateralis,,[医] 前外面
facies anterior medialis,,[医] 前内面
facies anterior palpebrarum,,[医] 睑前面
facies anterior partis petrosae,,[医] 椎体[前内]大脑面
facies anterior prostatae,,"[医] 前列腺前面, 耻骨面"
facies anterior pyramidis,,[医] 椎体[前内]大脑面
facies antonina,,"[医] 兔眼翻睑呆视面容, 麻风面容"
facies articularis,,"[医] 关节面, Ж面"
facies articularis acromii,,[医] 肩峰关节面(肩胛骨肩峰)
facies articularis arytaenoidea,,[医] 杓状软骨关节面(环状软骨)
facies articularis calcanea anterior,,[医] 跟骨前关节面(距骨)
facies articularis calcanea media,,[医] 跟骨中关节面(距骨)
facies articularis calcanea posterior,,[医] 跟骨后关节面(距骨)
facies articularis capitis costae,,[医] 肋骨小头关节面
facies articularis capitis fibulae,,[医] 腓骨小头关节面
facies articularis carpea,,[医] 腕关节面(桡骨)
facies articularis cuboidea,,[医] 骰骨关节面
facies articularis dentalis,,[医] 齿突关节面(寰椎)
facies articularis fibularis,,[医] 腓关节面(胫骨)
facies articularis inferior,,[医] 下关节面
facies articularis malleoli fibulae,,[医] 腓骨髁关节面
facies articularis posterior,,[医] 后关节面
facies articularis sternalis,,[医] 胸骨关节面(锁骨)
facies articularis superior,,[医] 上关节面
facies articularis talaris anterior,,[医] 跟骨前关节面
facies articularis talaris media,,[医] 跟骨中关节面
facies articularis talaris posterior,,[医] 跟骨后关节面
facies articularis thyreoidea,,[医] 甲状软骨关节面(环状软骨)
facies articularis tuberculi costae,,[医] 肋结节关节面
facies artieularis malleolaris,,[医] 髁关节面(胫骨)
facies artihllaris acromialis clavicolae,,[医] 锁骨肩峰关节面
facies atticularis navicularis,,[医] 舟骨关节面(距骨)
facies auricularis,,[医] 耳状面(骶)
facies basialis pyramidis,,[医] 锥体底面
facies bovina,,[医] 牛面(两眼距离过远)
facies buccalis,,[医] 颊面
facies buccalis dentis,,[医] [牙]颊面
facies cerebellaris,,[医] 锥体[后内]小脑面
facies cerebralis,,[医] 大脑面
facies cerebralis pyramidis,,[医] 锥体[前内]大脑面
facies colica,,[医] 结肠面
facies contactus,,[医] 接触面(牙)
facies contactus loborum,,[医] 肺叶接触面
facies convexa cerebri,,[医] 大脑凸面
facies costalis,,[医] 肋面
facies diaphragmatica,,[医] 膈面
facies distalis,,"[医] 外侧面, 唇面"
facies dolorosa,,[医] 痛苦面容
facies dorsalis,,[医] 背面
facies externa,,[医] 外面
facies frontalis,,[医] 额面(额骨)
facies gastrica,,[医] 胃面(脾)
facies glutea,,[医] [骶骨]臀面
facies hepatica,,[医] 肝病性面容
facies hippocratica,,"[医] 死相, 希波克拉底氏面容"
facies incisalis,,"[医] Ж面, 咬合面"
facies inferior,,[医] 下面
facies inferior hepatis,,[医] 脏面(肝)
facies inferior linguae,,[医] 舌下面
facies inferior partis petrosae,,[医] 锥体底面
facies inferior pyramidis,,[医] 锥体底面
facies inferolateralis prostatae,,[医] 前列腺下外侧面
facies infratemporalis,,[医] 颞下面
facies interlobares,,[医] 叶间面
facies interna,,[医] 内面
facies intestinalis uteri,,[医] 子宫直肠面
facies labialis,,[医] 唇面
facies labialis buccalis,,[医] 唇颊面(牙)
facies labialis dentis,,[医] [牙]唇面
facies lateralis,,"[医] 外侧面, 唇面"
facies leontina,,[医] 狮面
facies lingualis,,[医] 舌面
facies lingualis dentis,,[医] [牙]舌面
facies lunata,,[医] 月状面
facies malaris,,[医] 颊面(颧骨)
facies malleolaris lateralis,,[医] 外髁关节面(距骨滑车)
facies malleolaris medialis,,[医] 内踝关节面(距骨滑车)
facies masticatoria,,"[医] Ж面, 咬合面"
facies masticatoria dentis,,"[医] [牙]Ж面, [牙]咬合面"
facies maxillaris,,[医] 上颌面(腭骨垂直部)
facies medialis,,[医] 内侧面
facies mediastinalis,,[医] 纵隔面
facies morsalis,,"[医] Ж面, 咬合面"
facies nasalis,,[医] 鼻面
facies occlusalis,,"[医] Ж面, 咬合面"
facies orbitalis,,[医] 眶面
facies ossea,,"[医] 骨面, 骨性面颅"
facies ovarica,,[医] 卵巢病面容
facies palatina,,[医] 腭面
facies palmaris,,[医] 掌面
facies parietalis,,[医] 顶面(顶骨)
facies patellaris,,[医] 髌面(股骨)
facies pelvina,,[医] 骨盆面(骶骨)
facies plantares digitorum pedis,,[医] 足底面(趾)
facies plantaris,,"[医] 足底面, 跖骨"
facies plantaris fibulae,,[医] 腓骨后面
facies poplitea,,[医] ё平面
facies posterior,,[医] 后面
facies posterior hepatis,,[医] 附着部(肝膈面)
facies posterior palpebrarum,,[医] 睑后面
facies posterior partis petrosae,,[医] 椎体[后内]小脑面
facies posterior prostatae,,[医] 直肠(前列腺)
facies posterior pyramidis,,[医] 椎体[后内]小脑面
facies proximalis,,[医] 邻面
facies pubica,,"[医] 耻骨面, 前列腺前面"
facies pulmonalis,,[医] 肺面(心)
facies radialis,,[医] 桡侧面
facies rectalis,,[医] 直肠面(前列腺)
facies renalis lienis,,[医] 脾肾面
facies sacropelvina,,[医] 骶盆面(髂骨)
facies scaphoidea,,"[医] 舟状面, 盘形面"
facies sphenomaxillaris,,[医] 蝶上颌面
facies sternocostalis,,[医] 胸肋面
facies superior,,[医] 上面
facies superior hepatis,,[医] 无羁部(肝膈面)
facies symphysialis,,[医] 耻骨[软骨]联合面
facies temporalis,,[医] 颞面
facies tympanica pyramidis,,[医] 椎体鼓室面
facies typhosa,,"[医] 伤寒病面容, 淡漠面容"
facies ulnaris,,[医] 尺侧面
facies urethralis penis,,[医] 阴茎尿道面
facies uterina,,[医] 子宫病面容
facies vesicalis uteri,,[医] 子宫膀胱面
facies visceralis,,[医] 脏面(肝)
facies volaris,,[医] 掌面
facil,,abbr. facility 容易; 简易; 灵巧; 熟练
facile,s. arrived at without due care or effort; lacking depth\ns. performing adroitly and without effort,"a. 容易的, 灵巧的, 温和的"
facile princeps,,"[拉]稳得第一的, 独占鳌头的"
facilely,,adv. 容易地;轻快地;伶俐地
facileness,,浮躁\n变化无常
facilitared diffusion,,[机] 促进扩散
facilitate,v. make easier\nv. increase the likelihood of (a response),"vt. 使容易, 促进, 帮助\n[法] 使容易, 使便利, 推进"
facilitated,v make easier\nv be of use\nv increase the likelihood of (a response),v. 促进( facilitate的过去式和过去分词 ); 使便利; 推进; 帮助（某人）进步
facilitated diffusion,,[化] 促进扩散; 易化扩散
facilitates,v make easier\nv be of use\nv increase the likelihood of (a response),v. 促进( facilitate的第三人称单数 ); 使便利; 推进; 帮助（某人）进步
facilitating,v make easier\nv be of use\nv increase the likelihood of (a response),v. 促进( facilitate的现在分词 ); 使便利; 推进; 帮助（某人）进步
facilitating agency,,"[经] 服务机构, 提供便利的机构"
facilitating functions,,[经] 提供便利功能
facilitation,n. the condition of being made easy (or easier)\nn. (neurophysiology) phenomenon that occurs when two or more neural impulses that alone are not enough to trigger a response in a neuron combine to trigger an action potential\nn. act of assisting or making easier the progress or improvement of something,"[医] 容易化, 助长, 接通[作用]"
facilitative,s. freeing from difficulty or impediment,a. 使便利的
facilitator,n. someone who makes progress easier,n. 服务商；促进者
facilitators,plural of facilitator\nn. someone who makes progress easier,(facilitator 的复数) n. 服务商；促进者
facilitatory,,[网络] 易化
facilite,,"容易, 轻易；\n便利, 方便；流利, 流畅；随和；敏捷, 伶俐；才能"
facilites,plural of facilite,"(facilite 的复数) 容易, 轻易；\n便利, 方便；流利, 流畅；随和；敏捷, 伶俐；才能"
facilities,n a building or place that provides a particular service or is used for a particular industry\nn skillful performance or ability without difficulty\nn a natural effortlessness\nn something designed and created to serve a particular function and to afford a particular convenience or service\nn a service that an organization or a piece of equipment offers you,"n. 工具, 设施, 设备"
facilities control console,,[化] 设备控制台
facilities prosperity,,[经] 福利设施
facilities purchase order,,[化] 设备购买订货单
facilitiy,,"容易,便利,设备"
facilitory,,"[医] 容易化的, 接通的"
facility,n. a building or place that provides a particular service or is used for a particular industry\nn. a natural effortlessness\nn. something designed and created to serve a particular function and to afford a particular convenience or service\nn. a service that an organization or a piece of equipment offers you,"n. 容易, 灵巧, 设备\n[计] 设施; 设备; 装备"
facility allocation,,[计] 设备分配
facility assidnment,,[电] 设备指派
facility assignment,,[计] 设备分配
facility inventory,,[计] 设备目录
facility layout planning,,[经] 设备布置规划
facility letter,,[经] 提供贷款通知
facility of payment clause,,[经] 支付约定条款
facility of style,,风格的自然
facility record,,[计] 设施记录
facility registration cancellation,,[计] 设施登记注销
facility request,,[计] 设施请求
facility utilization,,[计] 设备利用率
facimiles of authorized signatures,,"[经] 有权签字的样本, 授权签字的印鉴"
facing,n. a lining applied to the edge of a garment for ornamentation or strengthening\nn. an ornamental coating to a building\nn. a protective covering that protects the outside of a building,"n. 贴边, 饰面\n[化] 衬片; 盖面; 铺面; 饰面; 贴面; 密封面"
facing material,,[机] 面料
facing materials,,[机] 涂料
facing pages,,[计] 对开页
facing point lock,,[电] 对向转辙锁
facing point lock plunger,,[电] 对向转辙锁插杆
facing point switch,,[电] 对向转辙器
facing rubber,,[化] 衬面胶; 衬里胶
facing sand,,[机] 面砂
facing tool,,[机] 平面刀具
facing(operation),,[化] 端面加工
facings,n. a lining applied to the edge of a garment for ornamentation or strengthening\nn. an ornamental coating to a building\nn. a protective covering that protects the outside of a building,"n. 饰面, 覆盖（如墙壁的）表面的覆饰( facing的复数形式 ); （衣服的）贴边"
