word,definition,translation
earner,n. someone who earn wages in return for their labor,n. 赚钱的人
earners,n. someone who earn wages in return for their labor,n. 挣钱人( earner的复数形式 )
earnest,n. something of value given by one person to another to bind a contract\ns. characterized by a firm and humorless belief in the validity of your opinions,"n. 定金, 诚挚, 认真\na. 认真的, 热心的, 重要的"
earnest money,,"定金\n[经] 定金, 保证金"
earnestly,r in a serious manner,adv. 诚挚地；认真地
earnestness,n. an earnest and sincere feeling,n. 认真；诚挚；正经
earnests,plural of earnest\nn. something of value given by one person to another to bind a contract\ns. characterized by a firm and humorless belief in the validity of your opinions,"(earnest 的复数) n. 定金, 诚挚, 认真\na. 认真的, 热心的, 重要的"
earnhardt,,n. [姓氏]伊恩哈德; [人名] 厄恩哈特
earnie,,abbr. Ernest 欧内斯特（男子名）; Ernestine 欧内斯廷（女子名）; Ernesto 欧内斯托
earning,v earn on some commercial or business transaction; earn as salary or wages\nv acquire or deserve by one's efforts or actions,n. 收入（earn的现在分词）
earning assets,,[经] 有收益的资产
earning base,,[经] 收益基础
earning capacity,,"[经] 收益能力, 证券的收益率, 利润与资金比率"
earning capacity value,,[经] 收益力价值
earning cycle,,[经] 现金循环(周期)经营周期(循环)
earning interest,,[经] 生息权益
earning observation,,[经] 收益观测值
earning of unconsolidated subsidiary,,"[经] 未合并子公司盈余, 不包括子公司盈余"
earning per share,,每股收益
earning power,,"[经] 收益能力, 赚钱能力"
earning ratio,,[经] 企业利润率
earning report,,[经] 收益报表
earning surplus,,"[经] 营业盈余, 已获盈余, 留存盈余"
earning-capacity standard,,[经] 收益(盈利)能力标准
earnings,n the excess of revenues over outlays in a given period of time (including depreciation and other non-cash expenses)\nn something that remunerates\nv earn on some commercial or business transaction; earn as salary or wages\nv acquire or deserve by one's efforts or actions,"n. 所赚的钱, 工资, 收入\n[经] 工资, 收入, 收益, 盈余"
earnings after tax,,[经] 课税后收益(利润)
earnings and profits tax,,[法] 收入及利得税
earnings before interest and tax,,[经] 缴付利息和税款前收益额
Earnings Before Interest Taxes Depreciation and Amortization,,[网络] 利息税前折旧及摊销前利润
earnings capitalized value,,[经] 收益资本化价值
earnings forecast,,[经] 收益预测
earnings per share,,[经] 每股收益
earnings price ratio,,[经] 价格收益率
earnings rate,,[经] 收益(利润)率
earnings report,, 收益报表
earnings retained,,[经] 留存收益
earnings statement,,[经] 收益表
earnings yield,,[经] 净收益率
earnings-related,,"a. （支付款项、福利等）与收入相关的, 与工资挂钩的"
earns,v earn on some commercial or business transaction; earn as salary or wages\nv acquire or deserve by one's efforts or actions,v. 赚得( earn的第三人称单数 ); 挣钱; 生（利）; 获（利）
earnshaw,,恩肖(人名)
earnshaws,plural of earnshaw,(earnshaw 的复数) 恩肖(人名)
earoba,,[医] 玫瑰木叶
EAROM,,[计] 可改写的只读存储器
earp,,厄普
earphone,n. electro-acoustic transducer for converting electric signals into sounds; it is held over or inserted into the ear,"n. 耳机, 听筒\n[电] 耳机"
earphones,n. electro-acoustic transducer for converting electric signals into sounds; it is held over or inserted into the ear,"n. 耳机; 耳机, 听筒( earphone的复数形式 )"
earpick,n. An instrument for removing wax from the ear.,n. 耳挖
earpiece,n electro-acoustic transducer for converting electric signals into sounds; it is held over or inserted into the ear,"n. 耳机, 护耳片, 眼镜脚, 头戴式耳机\n[电] 听筒"
earpieces,n. electro-acoustic transducer for converting electric signals into sounds; it is held over or inserted into the ear,n. 听筒( earpiece的复数形式 )
earplug,"n. an earphone that is inserted into the ear canal\nn. a plug of cotton, wax, or rubber that is fitted into the ear canal for protection against the entry of water or loud noise",n. 耳塞\n[医] 耳塞
earplugs,"n. an earphone that is inserted into the ear canal\nn. a plug of cotton, wax, or rubber that is fitted into the ear canal for protection against the entry of water or loud noise",n. 耳塞; 耳塞( earplug的复数形式 )
earreach,n the range within which a voice can be heard,n. 听力所及之范围
earring,n. jewelry to ornament the ear; usually clipped to the earlobe or fastened through a hole in the lobe,"n. 耳环, 耳饰"
earrings,n jewelry to ornament the ear; usually clipped to the earlobe or fastened through a hole in the lobe,n. 耳环；耳饰（earring的复数）
ears,n the sense organ for hearing and equilibrium\nn good hearing\nn the externally visible cartilaginous structure of the external ear\nn attention to what is said\nn fruiting spike of a cereal plant especially corn,abbr. 电声额定系统（Electro-Acoustic Rating System）
earser,,[电] 抹音器
earset,," （电话）耳机, 免提装置"
earsh,n. See Arrish., 幼树；幼龄树
earshot,n. the range within which a voice can be heard,"n. 听力所及之范围, 可听距离"
earsing,,[电] 抹磁
earsplitting,s loud enough to cause (temporary) hearing loss,a. 震耳欲聋的
earstone,,n. [解][动]耳石
eartab,,n. 御寒用之耳罩
earth,n. the 3rd planet from the sun; the planet we live on\nn. the loose soft material that makes up a large part of the land surface\nn. the abode of mortals (as contrasted with Heaven or Hell)\nn. once thought to be one of four elements composing the universe (Empedocles),"n. 地球, 泥土, 世界, 尘世\nvt. 埋入土中, 赶入洞内\nvi. 躲入洞内"
earth almond,,= chufa
earth antenna,,[电] 接地天线
earth bath,,[医] 沙土浴
earth boring machine,,[电] 钻土机
earth building,,[计] 地面阻碍物
earth bulging,,[计] 地面障碍
earth capacity,,[电] 对地电容
earth closet,,[医] 装土便桶
earth color,, 矿物颜料
earth conductor cable,,[化] 接地电线
earth connection,,[计] 接地
earth current,,[电] 地电流
earth curvature effect,,[电] 地球曲率效率
earth family element,,[化] 土族元素
earth god,, 土地爷
earth goddess,,[网络] 地球女神；大地女神
earth inductor,,[电] 脱地
earth kiln,,[化] 土窑; 土炭窑
earth lead,,[化] 接地导线
earth lug,,[化] 接地端
earth magnetism,,[电] 地磁
earth metal,,[化] 土金属\n[医] 土金属
earth mother,,n. 大地母亲
earth mover,, 堆土机
earth oblateness,,[电] 地磁扁圆法
earth plate,,[计] 接地板
earth potential,,[计] 地电位
earth quake,,地震
earth resistance,,[电] 大地耗阻
earth resource satellite,,[计] 地球资源卫星
earth return circuit,,[计] 接地回线路
earth return double phantom cir-cuit,,[电] 地回双幻路
earth satellite,,[计] 地球卫星
earth satellite network,,[计] 地球卫星网
earth science,, 地球学
earth scientist,,"地学家；地球科学家, 地球学者"
earth station,,[计] 地面站
earth switch,,[化] 接地开关
earth terminal,,[计] 接地端
earth tone,,褐土色；茶色
earth tremor,, 地颤动
earth up,," 以土覆盖, 把…埋入土中; 培土; 培"
Earth Village,,地球村;地球村电脑网络软件技术有限公司
earth wax,,[医] 地蜡
Earth's crust,,地壳
earth's magnetic field,,[电] 地磁场
earth's magnetic pole,,[电] 地球磁极
Earth's surface,,地球表面
earth-,,"n. 地球；地表, 陆地；尘事, 俗事；兽穴\nvt. 把（电线）[电] 接地；盖（土）；追赶入洞穴\nvi. 躲进地洞"
earth-ball,,[网络] 大球
earth-based station,,[计] 地面站
earth-closet,, 撒土厕所
earth-eater,,[医] 食土癖者
earth-eating,,[医] 食土癖
earth-fixed station,,[计] 地面固定站
earth-free,,[化] 不接地的
earth-god,,n. 大地之神
earth-goddess,,n. 大地女神
earth-in,, [航天]地入
earth-mother,,大地母亲
earth-mothers,plural of earth-mother,(earth-mother 的复数) 大地母亲
earth-mover,,挖土机
earth-movers,plural of earth-mover,(earth-mover 的复数) 挖土机
earth-moving,,adj. 大量挖土的；掘土的
earth-nut pea,,[网络] 坚果豌豆
earth-orbiting station,,[法] 地球轨道站
earth-oriented satellite,,[计] 地球定向卫星
Earth-received time,,[网络] 地球接收时间
earth-return,, [医]地回路
earth-return phantom circuit,,[电] 地回幻路
earth-s,-s form of earth-,"(earth- 的第三人称 -s形式) n. 地球；地表, 陆地；尘事, 俗事；兽穴\nvt. 把（电线）[电] 接地；盖（土）；追赶入洞穴\nvi. 躲进地洞"
earth-shaking,, 惊天动地的；掀天揭地
earth-shattering,,a. 惊天动地的；令人震惊的
earth-space communication,,[计] 地球-航天通信
earth-stopping,,[网络] 接地停止
earth-to-satellite communication link,,[计] 地球-卫星通信线路
earth-tongue,,[网络] 土舌
earth-type filter,,[化] 陶制过滤器
eartha,, 厄撒(女子名)
earthball,,[网络] 大球
earthborn,s. of earthly origin (as mortals are)\ns. springing from or born on the earth\ns. connected with earthly life; of earthly origin,"a. 地中长出的, 凡人的, 会死的, 世俗的"
earthbound,s. confined to the earth,"a. 只在地球上的, 只在地面的, 只在陆地的, 世俗的, 平凡的, 缺乏想象力的"
earthbred,a. Low; grovelling; vulgar., 土生土长的
earthcrust,,n. 地壳
earthday,,n. 地球日(等于24小时)
earthdin,n. An earthquake., 地震
earthed,imp. & p. p. of Earth, 接[通]地的
earthen,a. made of earth (or baked clay),"a. 土制的, 陶制的"
earthenware,n. ceramic ware made of porous clay fired at low heat,n. 陶器\n[化] 陶器; 土器
earthenware jar,,[网络] 陶器罐
earthenware tower,,[化] 陶制塔
earthenware vessel,,[化] 陶制容器
earthenwares,plural of earthenware\nn. ceramic ware made of porous clay fired at low heat,(earthenware 的复数) n. 陶器\n[化] 陶器; 土器
earthflow,,n. [地]泥流
earthier,comparative of earthy\ns. not far removed from or suggestive of nature\ns. hearty and lusty\na. of or consisting of or resembling earth,"(earthy 的比较级) a. 土的, 土质的, 土味的"
earthiest,,泥土的( earthy的最高级 )；像泥土的；泥土气息的；粗俗的
earthily,,adv. earthy的变形
earthiness,"n. The quality or state of being earthy, or of containing\n   earth; hence, grossness.","n. 土质, 土性, 粗陋, 朴实"
earthing,n fastening electrical equipment to earth\nv hide in the earth like a hunted animal\nv connect to the earth,n. 接地\n[电] 接地
earthing percentage,,[电] 接地百分率
earthing reactance,,[电] 接地电抗
earthing resistance,,[电] 接地电阻
earthing resistivity,,[电] 地阻率
earthlier,,"earthly（地球的, 地上的）的比较级形式"
earthliest,,"earthly（地球的, 地上的）的最高级形式"
earthlight,,n. 地球反照
earthlike,s earth colored; of something having a color of soil or earth\ns resembling or characteristic of earth,似地球的
earthliness,n. The quality or state of being earthly; worldliness;\n   grossness; perishableness.,"n. 尘世, 凡俗"
earthling,n an inhabitant of the earth,"n. 世人, 俗人, 俗物"
earthlings,n. an inhabitant of the earth,n. （科幻小说中外星球人谈话时使用的）地球人( earthling的复数形式 )
earthlubber,,"n. 没有离开过地球的人, 未去过太空的人"
earthly,a. of or belonging to or characteristic of this earth as distinguished from heaven,"a. 地球的, 俗世的, 可能的"
earthly belongings,,钱财
earthly concern,,[网络] 地球关心
earthman,n an inhabitant of the earth,"n. 地球人(即地球上的人,该词源于科幻小说)"
earthmen,,"地球人（即地球上的人, 该词源于科幻小说）( earthman的名词复数 )"
earthmeter,,接地测量; 兆欧表
earthmover,,n. 推土机
earthmovers,plural of earthmover,(earthmover 的复数) n. 推土机
earthmoving,,a. 大量掘土(或运土)的
earthnut,n. a common European plant having edible tubers with the flavor of roasted chestnuts,"n. 花生, 块根"
earthnut pea,,[网络] 豌豆豌豆
earthometer,,兆欧表; 接地检查器; 高阻表
earthpea,"n. A species of pea (Amphicarpaea monoica). It is a climbing\n   leguminous plant, with hairy underground pods.",n. 花生
earthquake,n. shaking and vibration at the surface of the earth resulting from underground movement along a fault plane of from volcanic activity\nn. a disturbance that is extremely disruptive,n. 地震
earthquake insurance,,[经] 地震险
earthquake load,,[化] 地震载荷
earthquake-proof,, 抗震
earthquake-resistant,, 抗地震的
earthquakes,n shaking and vibration at the surface of the earth resulting from underground movement along a fault plane of from volcanic activity\nn a disturbance that is extremely disruptive,n. 地震（earthquake的复数形式）
earthrise,,"n. 地出(从月球上看地球,地球从月球的地平线上升起)"
earths,"n the 3rd planet from the sun; the planet we live on\nn the loose soft material that makes up a large part of the land surface\nn the solid part of the earth's surface\nn the abode of mortals (as contrasted with Heaven or Hell)\nn once thought to be one of four elements composing the universe (Empedocles)\nn the concerns of this life as distinguished from heaven and the afterlife\nn a connection between an electrical device and a large conducting body, such as the earth (which is taken to be at zero voltage)\nv hide in the earth like a hunted animal\nv connect to the earth",n. 世界( earth的名词复数 ); 尘世; 泥土; 兽穴
earthscape,,n. (从外层空间看到的)地球景观(或景色)
earthscience,,地球科学
earthshaking,s. loud enough to shake the very earth\ns. sufficiently significant to affect the whole world,a. 惊天动地的
earthshakingly,,adv. earthshaking的变形
earthshine,,n. 地球反照
earthshock,n. An earthquake.,"n. 地震, 地面震动"
earthstar,n any fungus of the family Geastraceae; in form suggesting a puffball whose outer peridium splits into the shape of a star,n. [植]量显地星
earthstation,,"【无线电】(接收或接收及转播发自外层空间的信号的)地球站, 地面站[亦作 ground station, 参较satcom]"
earthstations,plural of earthstation,"(earthstation 的复数) 【无线电】(接收或接收及转播发自外层空间的信号的)地球站, 地面站[亦作 ground station, 参较satcom]"
earthtongue,,[网络] 地球
earthview,,n. 鸟瞰地球（软件名）
EarthVillage,,地球村电脑网络软件技术有限公司
earthward,adv. Alt. of Earthwards,a. 向地球的
earthwards,adv. Toward the earth; -- opposed to heavenward or\n   skyward.,"adv. 向地球, 向地面"
earthwatch,,n. [亦作 E-]地球(环境)监察(一种拟议中的全球环境监察网站)
earthwork,n. an earthen rampart,"n. 土木工事, 土方工程"
earthworks,n. an earthen rampart,"n. 土方（工程）, 土木工事( earthwork的复数形式 )"
