word,definition,translation
Jacobean,n. any distinguished personage during the reign of James I\na. of or relating to James I or his reign or times,"a. (英王)詹姆斯一世时代的, 黑栎木色的\nn. 詹姆斯一世时代的政治家"
jacobean lily,,【植物】龙头花属植物;火燕兰(Sprekelia formosissima)[亦作 Aztec lily]
Jacobeans,plural of Jacobean\nn. any distinguished personage during the reign of James I\na. of or relating to James I or his reign or times,"(Jacobean 的复数) a. (英王)詹姆斯一世时代的, 黑栎木色的\nn. 詹姆斯一世时代的政治家"
Jacobethan,,a. 詹姆斯一世(英国十七世纪)建筑款式的
Jacobi,n. German mathematician (1804-1851),[计] 雅可比
Jacobi iteration,,[计] 雅可比迭代
Jacobi-like algorithm,,[计] 类雅可比算法
Jacobian,"a. Of or pertaining to a style of architecture and\n   decoration in the time of James the First, of England.",[计] 雅可比
Jacobian determinant,,"[计] 雅可比行列式, 导数据阵"
Jacobian matrix,,"[计] 雅可比矩阵, 导数矩阵\n[化] 雅可比矩阵"
jacobin,n. a member of the radical movement that instituted the Reign of Terror during the French Revolution,n. 激进派成员
jacobine,n. A Jacobin.,"夹可宾, 千里光碱(一种生物碱)"
jacobinic,a. Alt. of Jacobinical,a. Jacobin的变形
Jacobinical,a of or relating to the Jacobins of the French Revolution,a. 激进的
Jacobinism,n. the ideology of the most radical element of the French Revolution that instituted the Reign of Terror,"n. 雅各宾主义, 激进共和主义"
Jacobinize,"v. t. To taint with, or convert to, Jacobinism.","v. 灌输雅各宾党的主张, 改信雅各宾党人的革命思想"
jacobinized,imp. & p. p. of Jacobinize,"v. 灌输雅各宾党的主张, 改信雅各宾党人的革命思想( Jacobinize的过去式和过去分词 )"
jacobinizing,p. pr. & vb. n. of Jacobinize,"v. 灌输雅各宾党的主张, 改信雅各宾党人的革命思想( Jacobinize的现在分词 )"
jacobins,plural of jacobin\nn. a member of the radical movement that instituted the Reign of Terror during the French Revolution,(jacobin 的复数) n. 激进派成员
Jacobite,n. a supporter of James II after he was overthrown or a supporter of the Stuarts,n. 詹姆斯二世追随者
Jacobites,plural of Jacobite\nn. a supporter of James II after he was overthrown or a supporter of the Stuarts,(Jacobite 的复数) n. 詹姆斯二世追随者
jacobitic,a. Alt. of Jacobitical,a. Jacobite的变形
jacobitical,a. Of or pertaining to the Jacobites; characterized by\n   Jacobitism.,a. Jacobite的变形
jacobitism,n. The principles of the Jacobites.,n. 詹姆斯党
jacobo,,n. (Jacobo)人名；(西)哈科沃
jacobs,n. English writer of macabre short stories (1863-1943)\nn. United States writer and critic of urban planning (born in 1916)\nn. Dutch physician who opened the first birth control clinic in the world in Amsterdam (1854-1929),n. 雅各布斯（作者名）
jacobsen,,雅各布森（男子名）
Jacobsen reaction,,[化] 雅各布森反应
Jacobsen rearrangement,,[化] 雅各布森反应
jacobsite,,锰尖晶石
Jacobsohn's reflex,,[医] 雅各布逊氏屈指反射
Jacobson,,雅各布森（人名）\n雅各布森（美国地名）
Jacobson's anastomosis,,[医] 雅各布逊氏吻合(鼓室丛吻合)
Jacobson's canal,,[医] 雅各布逊氏管(鼓室小管)
Jacobson's cartilage,,"[医] 雅各布逊氏软骨, 犁鼻软骨"
Jacobson's cartilages,,"[医] 雅各布逊氏软骨, 犁鼻软骨"
Jacobson's nerve,,"[医] 雅各布逊氏神经, 鼓室神经"
Jacobson's organ,,[医] 雅各布逊氏器(犁鼻器)
Jacobson's organs,,[医] 雅各布逊氏器(犁鼻器)
Jacobson's plexus,,"[医] 雅各布逊氏丛, 鼓室丛"
Jacobson's reflex,,[医] 雅各布逊氏屈指反射
Jacobson's retinitis,,"[医] 雅各布逊氏视网膜炎, 梅毒性视网膜炎"
Jacobson's solution,,[医] 雅各布逊氏溶液(含桂皮酸苄酯)
Jacobson's sulci,,"[医] 雅各布逊氏沟(鼓室岬沟,颞骨鼓沟)"
Jacobsthal's test,,[医] 雅各布斯他耳氏试验(检梅毒)
Jacobsthal's tests,,[医] 雅各布斯他耳氏试验(检梅毒)
jacobsville,, [地名] [美国] 雅各布斯维尔
jacobus,"n. An English gold coin, of the value of twenty-five\n   shillings sterling, struck in the reign of James I.",n. 詹姆斯一世时代的金币
Jacobus Arminius,,[网络] 亚米纽；雅各布斯·阿民念；亚米纽斯
jacobuses,pl.  of Jacobus,n. 詹姆士一世时代的金币
jacoby,,雅各比（男子名）
Jacoby's tests,,[医] 雅各比氏试验(检胃蛋白酶)
jacodine,,(=seneciphylline)夹可定
jacoline,,夹可灵(生物碱)
jaconet,n. a lightweight cotton cloth with a smooth and slightly stiff finish; used for clothing and bandages,n. 轧光棉布
jaconette,,[医] 防水油布
Jacopo Robusti,,[网络] 罗布斯迪
jacot,, [人名] [英格兰人姓氏] 杰科特 Jack的昵称
jacox,," [人名] [英格兰人姓氏] 杰科克斯取自父名，来源于Jack,含义是“杰克之子”(son of Jack)"
jacozine,,夹可嗪
jacqmar,,贾可玛细薄毛织物
jacquard,n. French inventor of the Jacquard loom that could automatically weave complicated patterns (1752-1834)\nn. a highly figured fabric woven on a Jacquard loom,"n. 提花机, 提花织物"
jacquard board,,[化] 茶版纸; 提花纸板
jacquard card,,[化] 提花纸板; 茶版纸
Jacquard loom,,提花机；[纺] 提花织机
jacquards,plural of jacquard\nn. French inventor of the Jacquard loom that could automatically weave complicated patterns (1752-1834)\nn. a highly figured fabric woven on a Jacquard loom,"(jacquard 的复数) n. 提花机, 提花织物"
jacque,,n. (Jacque)人名；(法、西)雅克
jacqueline,,n. 杰奎琳（女子名）
Jacqueline Cochran,,[网络] 科克伦；杰奎琳·考克伦；科克兰
jacquelyn,, [人名] 杰奎琳
Jacquemart's,,[机] 雅克马尔特试剂
Jacquemet's recess,,[医] 惹克美氏隐窝(胆囊肝隐窝)
Jacquemier's sign,,[医] 惹克米埃氏征(妊娠四月后尿道下方的阴道粘膜出现紫色斑点)
Jacquemier's spot,,[医] 惹克米埃氏斑(妊娠四月后阴道口下方的粘膜出现紫色斑点)
Jacquemin's test,,[医] 惹克曼氏试验(检石炭酸)
Jacquemin's tests,,[医] 惹克曼氏试验(检石炭酸)
Jacqueminot,"n. A half-hardy, deep crimson rose of the remontant\n   class; -- so named after General Jacqueminot, of France.",n. 杂种蔷薇
jacquerie,"n. The name given to a revolt of French peasants against\n   the nobles in 1358, the leader assuming the contemptuous title, Jacques\n   Bonhomme, given by the nobles to the peasantry. Hence, any revolt of\n   peasants.",n. <法>扎克雷起义(1358年法国北部农民暴动)
jacques,,n. 雅克（男子名）
Jacques Alexandre Cesar Charles,,[网络] 雅克·亚历山大·塞萨尔·查尔斯（Jacques Alexandre Cesar Charles）
Jacques Anatole Francois Thibault,,[网络] 雅克·阿纳托尔·弗朗索瓦·蒂博（Francois Thibault）
Jacques Bernoulli,,[网络] 贾奎斯伯努力；杰克伯努利；白努利
Jacques Cartier,,[网络] 卡迪尔；雅克卡蒂埃；法国探险家卡蒂埃
Jacques Charles,,[网络] 查理
Jacques Costeau,,[网络] 雅克·库斯托
Jacques Derrida,,[网络] 德里达；德希达；雅克·德里达
Jacques Etienne Montgolfier,,[网络] 艾帝安
Jacques Francois Antoine Ibert,,[网络] 伊贝尔
Jacques Germain Soufflot,,[网络] 雅克斯·苏弗洛；苏夫洛；法国建筑师舒飞罗特
Jacques Lipchitz,,[网络] 普希茨；利普契兹；李波西兹
Jacques Loeb,,[网络] 雅克洛布；没有受过洛布；洛伊布
Jacques Louis David,,[网络] 大卫；雅克·路易·大卫；达维特
Jacques Lucien Monod,,[网络] 杰克斯·卢西恩·莫诺德；莫诺；莫奈
Jacques Marquette,,[网络] 马凯特；雅克玛库特；马尔凯特
Jacques Monod,,[网络] 莫诺；雅克·莫诺；莫纳德
Jacques Offenbach,,[网络] 奥芬巴哈；雅克·奥芬巴赫；奥分巴哈
Jacques Tati,,[网络] 贾克大地；雅克·塔蒂；雅克o塔蒂
Jacques Tatischeff,,[网络] 雪夫
Jacques Yves Costeau,,[网络] 雅克·伊夫·库斯托（Jacques Yves Cousteau）
Jacques's plexus,,[医] 惹克氏神经丛(输卵管的肌内)
jacquet,, [地名] [海地] 雅凯
Jacquet's apparatus,,[医] 惹凯氏器(静脉心脏搏动描记器)
Jacquet's biolrinetic treatment,,[医] 惹凯氏手指活动法
Jacquet's dermatitis,,[医] 尿布皮炎
Jacquet's disease,,"[医] 惹凯氏病, 反射性斑秃"
Jacquet's erythema,,"[医] 惹凯氏红斑, 尿布红斑"
jacquetta,, [女子名] 杰凯塔 Jacob的阴性
Jacquette,,n. 杰凯特(Jacqueline的异体)(f.)
Jacqui,,雅基（人名）
Jacquie,,贾奇（人名）
Jacsuet's syndrome,,[医] 惹凯氏综合征(反射性斑秃)
jacta est alea,,"[拉]骰子已经掷出(凯撒Caesar越过卢比孔Rubicon河欲与庞培Pompey决战时讲的话), 木已成舟, 事已决定"
jactancy,n. A boasting; a bragging.,n. 吹牛
jactatio,,[医] 辗转不安
jactatio capitis nocturna,,[医] 睡前摇头
jactation,n (pathology) extremely restless tossing and twitching usually by a person with a severe illness,"n. 虚张声势, 自夸, 辗转不安\n[医] 辗转不安"
jactitate,,[网络] 搅动
jactitation,n. (law) a false boast that can harm others; especially a false claim to be married to someone (formerly actionable at law)\nn. (pathology) extremely restless tossing and twitching usually by a person with a severe illness,"n. 辗转不安, 诈婚诉讼\n[医] 辗转不安"
jactitation of marriage,,"[法] 诈婚, 诈婚诉讼"
jactitator,,"[法] 诈称者, 冒充者"
jactura,,[法] 投弃入海
jactura mercium,,[法] 投弃货物入海
jacu,,南美肉垂凤冠雉
jaculate,"v. t. To throw or cast, as a dart; to throw out; to emit.","vt. 投, 掷"
jaculated,imp. & p. p. of Jaculate,vt. 向前掷\nvi. 投掷
jaculating,p. pr. & vb. n. of Jaculate,vt. 向前掷\nvi. 投掷
Jaculation,"n. The act of tossing, throwing, or hurling, as spears.",n. 投掷
jaculator, One who throws or casts.\n The archer fish (Toxotes jaculator).," [医]着粉腺, 珠柄钩"
jaculatory,"a. Darting or throwing out suddenly; also, suddenly thrown\n   out; uttered in short sentences; ejaculatory; as, jaculatory prayers.",a. 投掷的
jaculiferous,,[医] 具刺的
Jaculus,,[网络] 非洲跳鼠属；加克洛斯；沙漠跳鼠
Jaculus jaculus,,[网络] 非洲跳鼠；突尼斯非洲跳鼠；小跃鼠
jacupirangite,,钛铁霞辉岩
jacutin,,[医] 贾库廷(六六六-γ-异构体)
jacutinga,,"(=jacutingite, jacutine)薄层富赤铁矿"
jacutingite,,[化] 薄层富赤铁矿
Jacuzzi,,n. 极可意水流按摩浴缸
Jacuzzis,,极可意浴缸（Jacuzzi的名词复数）
jacy,,n. 洁西（人名）
jad,,联合应用开发（Joint Application Development）
jada,,abbr. Japan Automobile Dealers Association 日本汽车经销商协会; Journal of the American Dental Association <美国牙科协会杂志>
jadakiss,, 贾达基斯
Jadassohn's disease,,[医] 雅达逊氏病(斑丘疹状红皮病)
Jadassohn's test,,"[医] 雅达逊氏试验(用硼酸水冲洗法,检后尿道病)"
Jadassohn's tests,,[医] 雅达逊氏试验(用硼酸水冲洗法检后尿道病)
Jadassohn-Bloch tests,,[医] 雅-布二氏试验(检变态反应)
jadder,,n. 石匠
jade,n. a semiprecious gemstone that takes a high polish; is usually green but sometimes whitish; consists of jadeite or nephrite\ns. of something having the color of jade; especially varying from bluish green to yellowish green,"n. 玉, 翡翠, 老马\na. 绿色的, 玉制的\nv. (使)疲倦"
jade green,, 绿玉色; 翠绿
jade plant,, 青锁龙
jade vine,,[网络] 玉藤；绿玉藤；玉蔓
jade-green,s of something having the color of jade; especially varying from bluish green to yellowish green,"a. 浅绿色的, 绿玉色的"
jaded,s. exhausted\ns. dulled by surfeit,"a. 疲倦不堪的, 厌倦的"
jadedness,,n. 精疲力尽
jadeite,n. a hard green mineral consisting of sodium aluminum silicate in monoclinic crystalline form; a source of jade; found principally in Burma,n. 硬玉\n[化] 硬玉; 翡翠
jadeitite,,硬玉岩
Jadelot's furrows,,[医] 惹德洛氏面纹(指示儿病的面部线纹)
Jadelot's lines,,"[医] 惹德洛氏线(征), 病容线(指示儿病的面部线纹)"
Jadelot's signs,,"[医] 惹德洛氏征, 病容线(指示儿病的面部线纹)"
jaden,, [人名] 杰登
jadeolite,,含铬正长岩
jades,n a semiprecious gemstone that takes a high polish; is usually green but sometimes whitish; consists of jadeite or nephrite\nn a woman adulterer\nn a light green color varying from bluish green to yellowish green\nn an old or over-worked horse\nv lose interest or become bored with something or somebody\nv exhaust or get tired through overuse or great strain or stress,"n. 玉, 翡翠（jade的复数形式）\nv. （使）疲（jade的第三人称单数形式）"
jadestone,n a semiprecious gemstone that takes a high polish; is usually green but sometimes whitish; consists of jadeite or nephrite,翡翠
jadeware,,玉器
jadid,, [地名] 新的（阿拉伯语）
jading,p. pr. & vb. n. of Jade,v. （使）疲（jade的现在分词形式）
jadish,a. Vicious; ill-tempered; resembling a jade; -- applied to a\n   horse.\na. Unchaste; -- applied to a woman.,"a. 毫无价值的, 下贱的, 精疲力竭的,疲倦的"
jadishly,," 毫无价值地, 下贱地"
jadite,,"翡翠, 硬玉"
Jadotville,,贾多特维尔(扎伊尔东南部城市利卡西)
jadwiga,,n. (Jadwiga)人名；(波)雅德维加
jadwin,, [人名] 贾德温
jadyn,, [人名] 杰丁
jae,,abbr. 日本航空电子
jaedicke,, [人名] 耶迪克
jaeger,n. rapacious seabird that pursues weaker birds to make them drop their prey,n. 猎人
Jaeger blower,,[化] 叶氏鼓风机
Jaeger's test-type,,[医] 耶格氏近距视力[试]标型
jaegers,-s form of jaeger\nn. rapacious seabird that pursues weaker birds to make them drop their prey,(jaeger 的第三人称 -s形式) n. 猎人
Jael,,n. [宗]雅亿(《圣经》中杀死来帐篷避难的Sisera 的希伯来妇人)
jaen,, [地名] [菲律宾] 哈恩
jafar,n Indonesian terrorist and Islamic militant who commands the Laskar Jihad; uses violence to achieve political ends (1965-2000),n. (Jafar)人名；(伊朗)贾法尔
Jafar Umar Thalib,,[网络] 贾法尔·奥马尔·塔利卜
jaff,,n. [军]复式干扰
Jaffa,n. a port in western Israel on the Mediterranean; incorporated into Tel Aviv in 1950,"迦法柑桔, 佳发(巴基斯坦甜橙品种名)"
Jaffa orange,,雅法橙\n以色列橙
jaffaite,,树脂
jaffar,n. Indonesian terrorist and Islamic militant who commands the Laskar Jihad; uses violence to achieve political ends (1965-2000),n. (Jaffar)人名；(阿拉伯)加法尔
jaffas,n. a port in western Israel on the Mediterranean; incorporated into Tel Aviv in 1950,n. 佳发（巴基斯坦甜橙品种名）；迦法柑桔
Jaffe,,n. 杰斐；杰夫（人名）\nn. (Jaffe)人名；(西)哈费；(意)亚费；(英、瑞典)贾菲\nabbr. 日本妇女表情数据库（Japanese Female Facial Expression）
Jaffe reaction,,[医] 雅费氏反应(检肌酸酐)
Jaffe's test,,[医] 雅费氏试验(检肌酸酐、葡萄糖及尿蓝母)
Jaffe's tests,,[医] 雅费氏试验(检肌酸酐、葡萄糖及尿蓝母)
Jaffe-Lichtenstein disease,,"[医] 雅-利二氏病, 囊状骨纤维瘤病"
jaffer,, [人名] 贾弗
jaffers,,[英]闪光色织棉平布
Jaffna,,贾夫纳[斯里兰卡北部港市](位于贾夫纳半岛的西南部)
jaffray,, [人名] [英格兰人姓氏] 贾弗雷 Jeffrey的变体
jaffrey,, [人名] [英格兰人姓氏] 贾弗里 Jeffrey的变体; [地名] [美国] 贾弗里
jag,n. a sharp projection on an edge or surface\nn. a slit in a garment that exposes material of a different color underneath; used in Renaissance clothing\nn. a flap along the edge of a garment; used in medieval clothing,"n. 缺口, 突出端, 小伙子\nvt. 使成缺口, 使成锯齿状\nvi. 刺, 戳"
jaga,, [地名] [印度尼西亚] 贾加
jagan,, [人名] 贾根
jaganath,,鞋(靴)衬里棉布
Jagannath,n an avatar of Vishnu,"n. Krishna 神像,使人盲目崇"
